Titulo,Cifra,Fecha,Valor,Año,Mes,Nombre_Mes,Dia,Serie
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC), Subyacente",97.14525843,01/08/2014,111.7465804,2014,8,August,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",97.14525843,01/08/2014,111.7465804,2014,8,August,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002)",97.02208181,01/08/2014,112.98681,2014,8,August,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002)",95.37921688,01/08/2014,114.6422436,2014,8,August,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002)",95.87540523,01/08/2014,111.9755255,2014,8,August,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002), Concertados (clasificación 2002)",96.85413683,01/08/2014,104.3799689,2014,8,August,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC), Subyacente",97.14525843,01/09/2014,112.073982,2014,9,September,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",97.14525843,01/09/2014,112.073982,2014,9,September,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002)",97.02208181,01/09/2014,113.4041785,2014,9,September,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002)",95.37921688,01/09/2014,115.3795381,2014,9,September,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002)",95.87540523,01/09/2014,111.9113293,2014,9,September,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002), Concertados (clasificación 2002)",96.85413683,01/09/2014,103.8626125,2014,9,September,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC), Subyacente",97.14525843,01/10/2014,112.2606426,2014,10,October,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",97.14525843,01/10/2014,112.2606426,2014,10,October,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002)",97.02208181,01/10/2014,113.6570118,2014,10,October,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002)",95.37921688,01/10/2014,117.0515008,2014,10,October,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002)",95.87540523,01/10/2014,114.3164746,2014,10,October,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002), Concertados (clasificación 2002)",96.85413683,01/10/2014,103.447579,2014,10,October,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC), Subyacente",97.14525843,01/11/2014,112.4417952,2014,11,November,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",97.14525843,01/11/2014,112.4417952,2014,11,November,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002)",97.02208181,01/11/2014,113.8688434,2014,11,November,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002)",95.37921688,01/11/2014,119.9505045,2014,11,November,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002)",95.87540523,01/11/2014,117.6487472,2014,11,November,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002), Concertados (clasificación 2002)",96.85413683,01/11/2014,103.3797096,2014,11,November,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC), Subyacente",97.14525843,01/12/2014,112.7028135,2014,12,December,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",97.14525843,01/12/2014,112.7028135,2014,12,December,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002)",97.02208181,01/12/2014,114.2390413,2014,12,December,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002)",95.37921688,01/12/2014,121.0596486,2014,12,December,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002)",95.87540523,01/12/2014,117.3182596,2014,12,December,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002), Concertados (clasificación 2002)",96.85413683,01/12/2014,102.6905604,2014,12,December,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC), Subyacente",97.14525843,01/01/2015,112.6656646,2015,1,January,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",97.14525843,01/01/2015,112.6656646,2015,1,January,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002)",97.02208181,01/01/2015,114.4297762,2015,1,January,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002)",95.37921688,01/01/2015,120.1363146,2015,1,January,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002)",95.87540523,01/01/2015,116.4315135,2015,1,January,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002), Concertados (clasificación 2002)",96.85413683,01/01/2015,101.3067814,2015,1,January,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC), Subyacente",97.14525843,01/02/2015,113.048714,2015,2,February,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",97.14525843,01/02/2015,113.048714,2015,2,February,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002)",97.02208181,01/02/2015,114.7729834,2015,2,February,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002)",95.37921688,01/02/2015,120.0140918,2015,2,February,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002)",95.87540523,01/02/2015,116.7828553,2015,2,February,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002), Concertados (clasificación 2002)",96.85413683,01/02/2015,102.0404793,2015,2,February,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC), Subyacente",97.14525843,01/03/2015,113.3451675,2015,3,March,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",97.14525843,01/03/2015,113.3451675,2015,3,March,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002)",97.02208181,01/03/2015,115.0815889,2015,3,March,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002)",95.37921688,01/03/2015,120.9452527,2015,3,March,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002)",95.87540523,01/03/2015,117.7122682,2015,3,March,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, No subyacente (definición 2002), Administrados y concertados (clasificación 2002), Concertados (clasificación 2002)",96.85413683,01/03/2015,102.2214403,2015,3,March,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC), Subyacente",97.14525843,01/04/2015,113.5216456,2015,4,April,1,Subyacente
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",97.14525843,01/04/2015,113.5216456,2015,4,April,1,Subyacente
